sym,month,net,pnl_pct,reason,entry_px,exit_px,notional,held_bars,cap_after
FETUSDT,2025-05,20.63597347804137,1.5223114271711635,TRAILING_LOCK,0.875175,0.8884978890327453,1430.757122857656,78,4322.119709129858
FETUSDT,2025-05,6.044916625188904,0.49999999999998934,TRAILING_LOCK,0.8571713933229447,0.8614572502895593,1439.2658631402428,6,4328.164625755047
UNIUSDT,2025-05,10.375825262670467,0.8000000000000007,TRAILING_LOCK,6.8043605732917785,6.858795457878113,1441.0868420375568,22,1455.2138718872313
DOGEUSDT,2025-05,-7.105596279884303,-0.4130063620881086,STALL_EXIT,0.2278255553752184,0.22688462133705617,1441.2788203764308,98,2889.9636075119283
DOGEUSDT,2025-05,92.5876914593063,6.499999999999995,TAKE_PROFIT,0.22344467675685883,0.23796858074605465,1442.175879428448,106,2982.551298971235
ROSEUSDT,2025-05,92.50545189114648,6.499999999999995,TAKE_PROFIT,0.03681736149564385,0.0392104899928607,1440.8948892701974,169,3042.931214371616
PYTHUSDT,2025-05,94.56708667993816,6.499999999999995,TAKE_PROFIT,0.1820363963037729,0.19386876206351814,1473.0075806843972,69,4611.095084768225
GALAUSDT,2025-05,11.055561575240299,0.8000000000000007,TRAILING_LOCK,0.022064411406219005,0.022240926697468758,1535.494663227819,49,1550.5467260041257
ALGOUSDT,2025-05,11.05408897443845,0.8000000000000007,TRAILING_LOCK,0.24314862240850926,0.24509381138777733,1535.2901353386771,49,3097.505066371377
NEARUSDT,2025-05,13.634131754874169,0.9681675032809478,TRAILING_LOCK,3.1076215125560758,3.1377084941656115,1535.0856346926503,56,4646.838867072778
ROSEUSDT,2025-05,17.82773536414633,1.2321110235741672,TRAILING_LOCK,0.03955790893882513,0.040045306295555826,1547.3973427352353,53,4664.666602436925
ORDIUSDT,2025-05,-35.41601471234209,-2.200000000000002,STOP_LOSS,11.382276114463806,11.131866039945603,1553.3339786114961,13,3075.5022623692275
FETUSDT,2025-05,-15.886201929980714,-0.9428526815704164,STALL_EXIT,0.7751549761533737,0.7678464066743851,1553.1270745255451,78,1537.8621234253746
ROSEUSDT,2025-05,98.41468278319591,6.499999999999995,TAKE_PROFIT,0.035527102520316836,0.03783636418413743,1532.9389841619293,37,3169.828965964165
ORDIUSDT,2025-05,-31.724884614241706,-1.9782750709177677,STALL_EXIT,10.832165923690795,10.61787588558197,1541.3335691859593,60,4680.054183963557
ORDIUSDT,2025-05,-35.52811041158591,-2.200000000000002,STOP_LOSS,10.542107961845398,10.310181586684799,1558.2504566485024,19,1526.7785322280508
APTUSDT,2025-05,11.217908863351372,0.8000000000000007,TRAILING_LOCK,5.3500697771072385,5.392870335324097,1558.0428976876767,17,3096.662555938154
ADAUSDT,2025-05,11.22089791147095,0.8000000000000007,TRAILING_LOCK,0.766253209412098,0.7723832350873947,1558.4580432598646,31,3116.1896587300403
RENDERUSDT,2025-05,11.161117148637112,0.8000000000000007,TRAILING_LOCK,4.734947006034851,4.7728265820831295,1550.1551595329404,26,4678.125997475431
ENSUSDT,2025-05,99.98514308468393,6.499999999999995,TAKE_PROFIT,22.174434076309204,23.6157722912693,1557.400982627476,131,1661.4405575616777
OPUSDT,2025-05,-16.799065514624687,-0.9985165841336796,STALL_EXIT,0.730146019077301,0.7228553899884224,1557.608456073825,254,1611.5406778145218
ROSEUSDT,2025-05,-14.966415148669418,-0.8807306357267453,STALL_EXIT,0.034486897777765986,0.034183161103725435,1557.8159571593187,282,3155.013346208035
TRXUSDT,2025-05,-17.085400488982696,-0.9940833012783923,STALL_EXIT,0.2724544717490673,0.26974604734182356,1590.6960352746758,104,3148.3069068844816
RENDERUSDT,2025-05,11.91455414982972,0.8339324264353021,TRAILING_LOCK,4.527905350399017,4.5656650213542935,1580.3212240337427,158,3165.91179269486
ROSEUSDT,2025-05,11.365930596792682,0.8000000000000007,TRAILING_LOCK,0.032786555077135564,0.033048847517752646,1578.6014717767796,26,3177.2777232916524
POLUSDT,2025-05,101.09144935964831,6.499999999999995,TAKE_PROFIT,0.22744548486471175,0.242229441380918,1574.6331675957688,434,4853.632193514108
DOGEUSDT,2025-05,-36.84580855052333,-2.200000000000002,STOP_LOSS,0.2284756889283657,0.22344922377194165,1616.0442346720754,19,1583.4050515441613
XLMUSDT,2025-05,11.637068547169354,0.8000000000000007,TRAILING_LOCK,0.28775753742456434,0.29005959772396084,1616.259520440198,21,3211.948144339705
SOLUSDT,2025-05,-36.840900688824384,-2.200000000000002,STOP_LOSS,170.41408088378907,166.6649711043457,1615.828977580017,21,4791.582552821929
LTCUSDT,2025-05,-17.2522670684279,-1.0012421416925599,STALL_EXIT,93.6087143371582,92.67146444091797,1595.5969900897026,60,4774.330285753502
ORDIUSDT,2025-05,-36.24862526155488,-2.200000000000002,STOP_LOSS,9.947989299201964,9.729133534619521,1589.8519851559163,50,4738.081660491947
TIAUSDT,2025-05,101.29355258699296,6.499999999999995,TAKE_PROFIT,2.440488057231903,2.5991197809519764,1577.7811929438185,114,4839.375213078941
RENDERUSDT,2025-05,-17.608647035227882,-1.0126786536968302,STALL_EXIT,4.419883948802948,4.375124727535248,1611.5119459552873,177,3209.824754562602
JASMYUSDT,2025-05,-16.22905130046687,-0.9272040321399166,STALL_EXIT,0.016903379230946303,0.016746650417149067,1611.297292564086,286,4805.537514743247
CKBUSDT,2025-05,-36.485563026936674,-2.200000000000002,STOP_LOSS,0.004302860561292619,0.004208197628944181,1600.2439924095013,18,4769.05195171631
ROSEUSDT,2025-05,-36.20855003821092,-2.200000000000002,STOP_LOSS,0.02846569171026349,0.027839446492637695,1588.0942999215315,1,4732.843401678099
CKBUSDT,2025-06,101.18156594711526,6.499999999999995,TAKE_PROFIT,0.00406081218123436,0.0043247649730145925,1576.036852758807,171,4834.024967625214
UNIUSDT,2025-06,-36.69696247762271,-2.200000000000002,STOP_LOSS,6.530305605411529,6.386638882092475,1609.5158981413424,1,3186.9537988027078
FETUSDT,2025-06,20.235980432789965,1.346889971832943,TRAILING_LOCK,0.7791557842612267,0.7896501553843974,1597.295809636294,34,3207.1897792354976
CFXUSDT,2025-06,-36.571984117545306,-2.199999999999991,STOP_LOSS,0.07481495959460735,0.07316903048352599,1604.034391120413,35,1568.1040207593155
GALAUSDT,2025-06,-36.522704973387604,-2.200000000000002,STOP_LOSS,0.01589317838810384,0.015543528463565557,1601.8730251485772,35,3134.0950901445644
TIAUSDT,2025-06,101.41634578973114,6.499999999999995,TAKE_PROFIT,1.9023803503990173,2.0260350731749535,1579.6938596531324,103,3235.5114359342956
TRXUSDT,2025-06,103.34468617287234,6.499999999999995,TAKE_PROFIT,0.2684536934494972,0.2859031835237145,1609.7303142191963,1063,4949.230328452052
ETHUSDT,2025-06,11.866274635496675,0.8000000000000007,TRAILING_LOCK,2514.3028088378906,2534.4172313085937,1648.0936993745336,266,4961.096603087548
ROSEUSDT,2025-06,11.894725215562703,0.8000000000000007,TRAILING_LOCK,0.029675934076309203,0.029913341548919677,1652.0451688281535,18,4972.991328303111
TIAUSDT,2025-06,-20.05679936942447,-1.1311549118176778,STALL_EXIT,2.107421512556076,2.0835833106040953,1656.006112324936,60,4952.934528933686
RENDERUSDT,2025-06,-37.604660117476186,-2.200000000000002,STOP_LOSS,3.6747348248004914,3.5938906586548804,1649.3271981349176,11,4915.32986881621
FETUSDT,2025-06,105.08287113347424,6.499999999999995,TAKE_PROFIT,0.6541307842612266,0.6966492852382064,1636.8048463157982,242,5020.412739949685
SOLUSDT,2025-06,-38.11698168679406,-2.200000000000002,STOP_LOSS,130.97618694763185,128.09471083478394,1671.797442403245,1,4982.295758262891
SEIUSDT,2025-06,-16.813011357140734,-0.9333786921678189,STALL_EXIT,0.30216042276620864,0.29934012176394464,1659.1044875015427,64,3305.935698724029
TRXUSDT,2025-06,-18.35454674587666,-1.0264397713034557,STALL_EXIT,0.2736547320663929,0.27084583106040955,1658.8834947838075,71,1641.1925014358442
SEIUSDT,2025-06,6.943796124039725,0.49999999999998934,TRAILING_LOCK,0.2892578479170799,0.29070413715666527,1653.2847914381098,10,3302.082402914569
UNIUSDT,2025-06,11.889569244561564,0.8000000000000007,TRAILING_LOCK,6.951389809226989,7.007000927700806,1651.3290617446462,14,4965.961565528474
TIAUSDT,2025-06,-37.703566590118385,-2.200000000000002,STOP_LOSS,1.514302858185768,1.4809881953056812,1653.665201320982,16,4928.257998938356
SEIUSDT,2025-06,105.3592564561033,6.499999999999995,TAKE_PROFIT,0.24924984135925768,0.2654510810476094,1641.1099136464725,89,5033.617255394459
ETHUSDT,2025-06,40.03523330201607,2.4684598238579936,MONTH_END,2425.5951294433594,2485.469970703125,1676.1945460463548,694,1720.5924864791225
APTUSDT,2025-06,46.96477701548976,2.882242357126752,MONTH_END,4.75495098695755,4.892000198364258,1675.9712769328216,572,3444.1989289382072
TRXUSDT,2025-06,22.00716114968619,1.3932738727086225,MONTH_END,0.27595518629550936,0.2797999978065491,1675.7480375587343,342,5142.624426861651
UNIUSDT,2025-07,-39.04486169850444,-2.200000000000002,STOP_LOSS,6.705340796184539,6.557823298668479,1712.4939341449299,26,5103.579565163147
JASMYUSDT,2025-07,-38.74841749054467,-2.200000000000002,STOP_LOSS,0.012322463746927678,0.01205136954449527,1699.4919951993281,7,5064.831147672602
ORDIUSDT,2025-07,26.400278647863054,1.6455147282518512,TRAILING_LOCK,7.991597771072388,8.123100689418031,1686.364118550523,35,3403.9680186366186
RENDERUSDT,2025-07,25.113572993790502,1.5690157819208572,TRAILING_LOCK,3.298659697294235,3.350416188536644,1686.5887721749766,41,5116.344999314256
BONKUSDT,2025-07,15.288805088639105,0.9773657483939102,TRAILING_LOCK,1.6383275578846224e-05,1.654340010281885e-05,1703.7428847716474,53,3427.4364518050115
UNIUSDT,2025-07,-38.840163573802194,-2.200000000000002,STOP_LOSS,7.000399872493744,6.8463910752988815,1703.5159462193956,24,5092.7936408290925
BONKUSDT,2025-07,12.21048203325192,0.8000000000000007,TRAILING_LOCK,2.2204439875713432e-05,2.238207539471914e-05,1695.900282396088,21,5105.004122862345
UNIUSDT,2025-07,109.12330398058488,6.499999999999995,TAKE_PROFIT,8.03460659236908,8.55685602087307,1699.7399373922888,86,3513.4810673806032
ROSEUSDT,2025-07,-18.015026412760502,-0.957685313533152,STALL_EXIT,0.029415882890671492,0.02913417130038142,1736.0779976178235,110,1758.9249502384905
RENDERUSDT,2025-07,12.454904009052061,0.8000000000000007,TRAILING_LOCK,3.7677533599376676,3.797895386817169,1729.8477790350041,60,1771.3798542475427
OPUSDT,2025-07,-30.275845617853292,-1.6641542914126672,STALL_EXIT,0.6771353861689567,0.6658668085813523,1735.8467520285408,178,3477.6450993590415
TRXUSDT,2025-07,109.13784114102485,6.499999999999995,TAKE_PROFIT,0.2863572635293007,0.3049704856587052,1699.966372913161,1238,3562.595021847643
LTCUSDT,2025-07,12.413841265919839,0.8000000000000007,TRAILING_LOCK,93.74874935760498,94.49873935246582,1724.1446202666434,85,3538.654646683926
DOTUSDT,2025-07,12.675486965933203,0.8000000000000007,TRAILING_LOCK,3.9457889332294465,3.977355244695282,1760.4843008240573,97,5312.518628194246
XLMUSDT,2025-07,-40.33476643270203,-2.200000000000002,STOP_LOSS,0.3852770338475704,0.37680093910292384,1769.0687031886841,11,5272.183861761544
HBARUSDT,2025-07,17.5189661680579,1.077869372382012,TRAILING_LOCK,0.24065812547206877,0.2432521056986809,1755.6372259665943,28,5289.702827929602
ORDIUSDT,2025-07,113.07137776325082,6.499999999999995,TAKE_PROFIT,9.378875255012511,9.988502146588324,1761.2364137578027,84,3640.5985755756146
XRPUSDT,2025-07,113.08644087717573,6.499999999999995,TAKE_PROFIT,2.794758783531189,2.9764181044607163,1761.4710417005576,96,5515.860646570029
ROSEUSDT,2025-07,13.224827486216407,0.8000000000000007,TRAILING_LOCK,0.02904580747000873,0.0292781739297688,1836.7815953078195,31,3691.8139232825206
ALGOUSDT,2025-07,13.254774020214105,0.8000000000000007,TRAILING_LOCK,0.2767553300321102,0.2789693726723671,1840.9408361408546,19,3705.068697302735
XLMUSDT,2025-07,49.587472332484055,2.780053092343704,TRAILING_LOCK,0.4699939920186996,0.4830600745276451,1836.5369359993247,53,1899.9879844523857
HBARUSDT,2025-07,13.284783897456723,0.8000000000000007,TRAILING_LOCK,0.24158830784261226,0.24352101430535317,1845.1088746467574,53,3759.1196865464585
ALGOUSDT,2025-07,118.47177019211132,6.499999999999995,TAKE_PROFIT,0.273854745644331,0.2916553041112125,1845.354675889586,82,3856.647795822232
PYTHUSDT,2025-07,-42.5514111493595,-2.200000000000002,STOP_LOSS,0.11952389630377293,0.11689437058508992,1866.2899626912028,53,5681.132863349152
UNIUSDT,2025-07,-22.892894817223727,-1.1301007587248502,STALL_EXIT,8.804761050224304,8.70525837879181,1891.8172434952678,136,3765.918088992119
BONKUSDT,2025-07,-43.127687778396336,-2.200000000000002,STOP_LOSS,3.67673525121063e-05,3.595847075683996e-05,1891.5652534384342,3,5615.112280753532
UNIUSDT,2025-07,13.462793204334725,0.8000000000000007,TRAILING_LOCK,8.853770636558533,8.924600801651001,1869.8323894909263,19,5628.575073957867
BONKUSDT,2025-07,-42.73439339151773,-2.200000000000002,STOP_LOSS,3.64872958351043e-05,3.568457532673201e-05,1874.3154996279698,3,5585.840680566349
GALAUSDT,2025-07,119.41745357355562,6.499999999999995,TAKE_PROFIT,0.01788357617408037,0.019046008625395593,1860.0849466285943,98,1984.3437271707892
ORDIUSDT,2025-07,119.38564288265667,6.499999999999995,TAKE_PROFIT,9.947989299201964,10.59460860365009,1859.5894530008861,111,3964.062658835532
TIAUSDT,2025-07,119.40154716873977,6.499999999999995,TAKE_PROFIT,1.9023803503990173,2.0260350731749535,1859.8371833137032,139,5944.0453241913
JASMYUSDT,2025-07,52.97092966871223,2.75615491119503,TRAILING_LOCK,0.017353469397872686,0.01783175789694488,1979.3670929557031,84,2037.4898106141695
BONKUSDT,2025-07,-45.1175480027164,-2.200000000000002,STOP_LOSS,3.415683173880097e-05,3.340538144054735e-05,1978.8398246805457,4,3972.003623221871
LTCUSDT,2025-07,-45.12355846070334,-2.200000000000002,STOP_LOSS,105.74114522094726,103.41484002608642,1979.1034412589213,25,3924.2638074634997
UNIUSDT,2025-07,-45.18318527636412,-2.200000000000002,STOP_LOSS,10.284055987930298,10.05780675619583,1981.718652472104,52,5861.591962120228
TIAUSDT,2025-07,125.29593827907803,6.499999999999995,TAKE_PROFIT,1.889377858185768,2.012187418967843,1951.6501289576013,34,2082.0262877358277
GALAUSDT,2025-07,125.31262992138329,6.499999999999995,TAKE_PROFIT,0.018113621596992015,0.019291007000796494,1951.910123386036,36,4160.029805092601
ORDIUSDT,2025-07,125.27924886009906,6.499999999999995,TAKE_PROFIT,10.0100019739151,10.660652102219581,1951.3901691604242,292,6237.479779180789
CKBUSDT,2025-07,92.87685625041273,4.551509136757459,TRAILING_LOCK,0.006168233559653163,0.006448981273697316,2077.080766467203,37,6330.356635431202
CKBUSDT,2025-07,135.3341623662294,6.499999999999995,TAKE_PROFIT,0.005799159510992467,0.006176104879206977,2108.0087595985906,6,4357.119733776486
CFXUSDT,2025-07,135.31613585580223,6.499999999999995,TAKE_PROFIT,0.20844167616069317,0.22199038511113822,2107.727972831812,4,6601.006933653233
CKBUSDT,2025-07,9.232168297407286,0.49999999999998934,TRAILING_LOCK,0.00606421243334189,0.0060945334955085995,2198.135308906527,6,6610.239101950641
CKBUSDT,2025-07,-14.863276818872595,-0.5952322303798052,STALL_EXIT,0.005942188035696745,0.0059068182173185055,2201.2096209495635,69,6595.375825131769
ICPUSDT,2025-07,18.01218863868264,0.9002392682726734,TRAILING_LOCK,6.0842167831420895,6.138989291790771,2195.96760791693,37,2219.6959848680967
FETUSDT,2025-07,18.108334539745,0.9047274151921858,TRAILING_LOCK,0.8471694028615951,0.8548339767024039,2195.675105031555,37,4434.35769448141
APTUSDT,2025-07,22.04933016368598,1.0839489249944378,TRAILING_LOCK,5.382076241970062,5.440415199537278,2196.2601497688793,38,6653.5456784738835
CKBUSDT,2025-07,-50.51638020924529,-2.200000000000013,STOP_LOSS,0.005864172773156315,0.005735160972146876,2215.630710931803,9,6603.029298264638
BONKUSDT,2025-07,141.14471917472923,6.499999999999995,TAKE_PROFIT,3.318663617319544e-05,3.534376752445314e-05,2198.5158749957823,15,4544.485737614714
GALAUSDT,2025-07,60.94203606676946,2.8515932953034673,TRAILING_LOCK,0.019893977180868386,0.02046127250032723,2198.8087563221247,44,4558.700780198577
ENSUSDT,2025-07,145.46465165702318,6.499999999999995,TAKE_PROFIT,26.34526815261841,28.057710582538604,2265.8045429442886,115,4704.165431855601
DOGEUSDT,2025-07,-18.023964775489482,-0.7226643415244927,STALL_EXIT,0.25922182978391645,0.2573485260546208,2245.5170664809675,346,6932.556740387672
JASMYUSDT,2025-07,-52.63474379571941,-2.200000000000002,STOP_LOSS,0.01930386074222624,0.018879175805897264,2308.541394549095,6,4570.764806197878
TIAUSDT,2025-07,-52.627732847845856,-2.200000000000002,STOP_LOSS,2.0594118152618406,2.01410475532608,2308.233896835341,11,6827.294263744107
UNIUSDT,2025-07,16.369120726752847,0.8000000000000007,TRAILING_LOCK,9.875974395561219,9.954982190725708,2273.488989826788,9,2295.775422867316
CFXUSDT,2025-07,146.26906659039446,6.499999999999995,TAKE_PROFIT,0.1664332804530859,0.17725144368253645,2278.3343705668963,4,2442.0444894577104
POLUSDT,2025-07,-21.727087657525416,-0.8759262001088564,STALL_EXIT,0.22724544147849082,0.22525493911802769,2272.8833726966855,110,4694.10992784595
ENSUSDT,2025-07,-34.391290220522166,-1.4329112964501234,STALL_EXIT,27.275454457855226,26.88462138977051,2273.1861610933433,112,6933.814073183208
TIAUSDT,2025-07,23.023579823367125,1.0771406590905253,TRAILING_LOCK,1.8283655494451523,1.84805961817503,2308.9600863700084,30,6956.837653006574
CKBUSDT,2025-07,16.67971395684843,0.8000000000000007,TRAILING_LOCK,0.006686336912959814,0.006739827608263492,2316.6269384511893,17,6973.517366963422
CKBUSDT,2025-07,149.08403838136428,6.499999999999995,TAKE_PROFIT,0.006321264160517603,0.006732146330951247,2322.18128319882,69,7122.601405344785
CKBUSDT,2025-07,152.27124640430378,6.499999999999995,TAKE_PROFIT,0.006243248432222754,0.006649059580317232,2371.8262679798136,1,7274.872651749089
CKBUSDT,2025-07,-29.312628412817055,-1.1299993410666342,STALL_EXIT,0.006237247186526656,0.006166766334418207,2422.5325930324466,78,7245.560023336271
AVAXUSDT,2025-07,-55.003862430680954,-2.200000000000002,STOP_LOSS,26.35527038154602,25.775454433152007,2412.4501066088073,35,4776.819564539503
ROSEUSDT,2025-07,20.092046649340027,0.9192198664074835,TRAILING_LOCK,0.02664532782174647,0.026890256968553364,2394.1338204193903,25,4796.911611188843
CKBUSDT,2025-07,154.13293109942228,6.499999999999995,TAKE_PROFIT,0.0056381272491998966,0.006004605520397889,2400.824471953621,30,2555.9177328418245
TRXUSDT,2025-07,154.8999295148965,6.499999999999995,TAKE_PROFIT,0.3225644904613495,0.34353118234133717,2412.7714877709786,288,5124.554258722808
BONKUSDT,2025-07,-29.104158660864456,-1.1356266720198405,STALL_EXIT,3.102620518839103e-05,3.0673863326956056e-05,2394.169141789725,134,7490.576909508385
PYTHUSDT,2025-07,-56.86388084979526,-2.200000000000002,STOP_LOSS,0.12752549761533738,0.12471993666779996,2494.0298618331253,29,2443.6580368296004
RENDERUSDT,2025-07,-56.85630658086601,-2.200000000000002,STOP_LOSS,3.978795525598526,3.8912620240353584,2493.6976570555285,29,4881.496866367085
VETUSDT,2025-07,17.959407198237148,0.8000000000000007,TRAILING_LOCK,0.02487497477978468,0.025073974578022955,2494.3621108662924,71,7394.816129275961
JASMYUSDT,2025-07,17.72981115155194,0.8000000000000007,TRAILING_LOCK,0.015133026188984513,0.015254090398496388,2462.4737710488953,29,7412.545940427514
OPUSDT,2025-08,-30.196406510293226,-1.1436559761238807,STALL_EXIT,0.6341268033385277,0.6268745742559433,2467.7202661114834,193,2443.948154791851
GALAUSDT,2025-08,-28.118407362122014,-1.0592969606949443,STALL_EXIT,0.014712941784784198,0.014557088039629162,2468.0490102396475,207,4884.865977273472
FILUSDT,2025-08,-21.55473772945502,-0.7932349539645833,STALL_EXIT,2.2564512419700624,2.238552281999588,2468.3777981623625,239,7332.676388825645
LTCUSDT,2025-08,-55.67261221451986,-2.200000000000002,STOP_LOSS,125.80515477905273,123.03744137391357,2441.7812374789396,17,2392.4639594000737
ORDIUSDT,2025-08,17.5761416900155,0.8000000000000007,TRAILING_LOCK,9.102820032119752,9.17564259237671,2441.130790279944,18,4852.147343686145
TIAUSDT,2025-08,-55.66519662257281,-2.200000000000002,STOP_LOSS,1.6863371895074843,1.6492377713383197,2441.4559922181074,19,7238.914721678567
ORDIUSDT,2025-08,-54.946095567893074,-2.200000000000002,STOP_LOSS,8.960791433715821,8.763654022174073,2409.9164722760142,15,2361.2441894312838
PYTHUSDT,2025-08,-30.711945953532407,-1.1940592957992213,STALL_EXIT,0.11262251871228218,0.11127773905843497,2410.558602318963,60,4742.055069237642
JASMYUSDT,2025-08,-27.66182719688598,-1.067680550744643,STALL_EXIT,0.014592917802371085,0.014437112057209016,2410.237515913134,60,7125.594852960255
CFXUSDT,2025-08,152.33524212349613,6.499999999999995,TAKE_PROFIT,0.21224244088232516,0.2260381995396763,2372.823086035765,73,7277.930095083751
LINKUSDT,2025-08,155.57123148217403,6.499999999999995,TAKE_PROFIT,18.15362961845398,19.333615543653487,2423.227904706764,83,5008.981184614371
POLUSDT,2025-08,155.59195633075743,6.499999999999995,TAKE_PROFIT,0.23334666042923927,0.2485141933571398,2423.5507216628894,166,7589.093282896683
BONKUSDT,2025-08,-29.185089696361967,-1.0748535343293897,STALL_EXIT,2.6085216680075973e-05,2.5804838806652696e-05,2527.168063204596,63,7559.908193200321
RENDERUSDT,2025-08,18.12563588401703,0.8000000000000007,TRAILING_LOCK,3.859771767568588,3.8906499417091367,2517.449428335707,34,7578.033829084337
ORDIUSDT,2025-08,18.16909390861284,0.8000000000000007,TRAILING_LOCK,9.66893321685791,9.746284682592774,2523.4852650850844,93,7596.20292299295
UNIUSDT,2025-08,-57.67341107253168,-2.200000000000002,STOP_LOSS,11.642328343391418,11.386197119836806,2529.5355733566525,59,7538.529511920418
ADAUSDT,2025-08,18.07437835778035,0.8000000000000007,TRAILING_LOCK,0.9668933574557305,0.9746285043153763,2510.3303274694995,21,7556.603890278198
CKBUSDT,2025-08,-57.37275937654806,-2.199999999999991,STOP_LOSS,0.005335066903196275,0.005217695431325957,2516.34909546264,7,7499.23113090165
PYTHUSDT,2025-08,-56.93716243825768,-2.200000000000002,STOP_LOSS,0.21354269308447837,0.20884475383661985,2497.24396659025,1,7442.293968463392
TRXUSDT,2025-09,159.08463293819005,6.499999999999995,TAKE_PROFIT,0.3050610071539879,0.32488997261899705,2477.953784083962,49,5122.103396346674
PYTHUSDT,2025-09,-30.923099896350934,-1.1418082886304304,STALL_EXIT,0.16333265267908573,0.16146770691275597,2530.9289668523797,60,5091.180296450324
XRPUSDT,2025-09,159.1058258341913,6.499999999999995,TAKE_PROFIT,2.802760518980026,2.9849399527137277,2478.28389149831,518,7729.561327339425
ROSEUSDT,2025-09,-58.68592142169198,-2.200000000000002,STOP_LOSS,0.02825564950816333,0.027634025218983737,2573.9439220040285,28,7670.875405917733
RENDERUSDT,2025-09,-35.24590820818273,-1.2999946268519968,STALL_EXIT,3.8087616877555845,3.7592479904651643,2554.0612638894504,70,5080.206226934877
DOTUSDT,2025-09,163.9925769529525,6.499999999999995,TAKE_PROFIT,4.07981579618454,4.345003822936534,2554.401510170605,989,5256.280768455794
DOGEUSDT,2025-09,-59.21012970222916,-2.199999999999991,STOP_LOSS,0.28963790352344515,0.28326586964592937,2596.9355132556693,1,5197.070638753565
UNIUSDT,2025-09,18.555973488466968,0.8000000000000007,TRAILING_LOCK,9.589917897605895,9.666637240786743,2577.2185400648273,91,5215.626612242031
BONKUSDT,2025-09,-58.90146708659189,-2.200000000000002,STOP_LOSS,2.371474136816687e-05,2.3193017058067198e-05,2583.3976792364865,5,5156.725145155439
DOGEUSDT,2025-09,164.594900102725,6.499999999999995,TAKE_PROFIT,0.2608621497809887,0.27781818951675297,2563.7834906966514,386,5321.320045258164
ROSEUSDT,2025-09,-59.70393390742354,-2.200000000000002,STOP_LOSS,0.030216041531413794,0.02955128861772269,2618.5935924308587,60,5261.6161113507405
AVAXUSDT,2025-09,-59.24274557467546,-2.200000000000002,STOP_LOSS,32.306459236907955,31.595717133695977,2598.3660339769854,5,2602.6216984634025
DOGEUSDT,2025-09,-59.25063775962498,-2.200000000000002,STOP_LOSS,0.250880160677433,0.24536079714252948,2598.712182439687,23,5143.12272801644
NEARUSDT,2025-09,18.426627977683324,0.8000000000000007,TRAILING_LOCK,3.0326064648628233,3.0568673165817257,2559.2538857893646,60,5161.549355994124
SOLUSDT,2025-09,-29.3882510129284,-1.0655666215437898,STALL_EXIT,208.62171783142088,206.39871444091798,2565.3899529059336,287,5132.161104981195
TRXUSDT,2025-09,-26.413569471084866,-0.9589535543023109,STALL_EXIT,0.33726742597818377,0.33403318800926207,2542.3243764561257,4229,7649.088841716819
ETHUSDT,2025-09,18.874428383639074,0.8210028343102804,TRAILING_LOCK,3943.1783705566404,3975.5519767408205,2547.146584291701,56,2572.650585950453
DOGEUSDT,2025-09,-33.321617457231326,-1.228368222444598,STALL_EXIT,0.22715542046427725,0.22436511546373367,2546.807304366673,60,5087.154995781641
ICPUSDT,2025-09,-30.46626917263216,-1.116412770139863,STALL_EXIT,4.086817165660858,4.041191416931152,2546.4680696337314,61,7604.175383470594
LTCUSDT,2025-09,18.229342427525385,0.8000000000000007,TRAILING_LOCK,103.82076305236816,104.65132915678711,2531.853114934069,356,5089.201447041332
TRXUSDT,2025-09,-24.749018614788984,-0.8973758951318134,STALL_EXIT,0.3381676063120365,0.33513297172784806,2532.190402695708,473,7597.655707283329
TRXUSDT,2025-10,-27.15627775729722,-0.993362452807256,STALL_EXIT,0.34606918593049046,0.3426314645767212,2530.0193505253487,203,7570.499429526031
SEIUSDT,2025-10,10.588100502134823,0.49999999999998934,TRAILING_LOCK,0.22834566519856453,0.22948739352455733,2520.9763100321684,18,7581.087530028166
RENDERUSDT,2025-10,18.176415461995745,0.8000000000000007,TRAILING_LOCK,2.8225644267082215,2.8451449421218875,2524.5021474993796,17,7599.263945490162
RENDERUSDT,2025-10,18.21756833234193,0.8000000000000007,TRAILING_LOCK,2.576515175199509,2.597127296601105,2530.217823936364,97,2555.021646774957
APTUSDT,2025-10,18.219995235707348,0.8000000000000007,TRAILING_LOCK,3.25065,3.2766552,2530.554893848224,118,5104.808757816428
GALAUSDT,2025-10,22.97251967203622,0.9880475128244415,TRAILING_LOCK,0.011322263582982123,0.011434132926709206,2529.880798922215,118,7658.674028730247
UNIUSDT,2025-10,-58.14771669573166,-2.200000000000002,STOP_LOSS,6.206240923690796,6.069703623369598,2550.3384515671723,1,7600.526312034515
ROSEUSDT,2025-11,-57.706235971490926,-2.200000000000002,STOP_LOSS,0.01751350261643529,0.01712820555887371,2530.975261907494,1,7542.820076063024
ICPUSDT,2025-11,161.254933278121,6.499999999999995,TAKE_PROFIT,5.642127993965149,6.0088663135728835,2511.759085328987,45,7704.075009341145
ICPUSDT,2025-11,164.70233799470043,6.499999999999995,TAKE_PROFIT,5.762152356433869,6.13669225960207,2565.4569781106015,20,7868.777347335847
ICPUSDT,2025-11,168.22344339775412,6.499999999999995,TAKE_PROFIT,6.541307961845398,6.9664929793653485,2620.3028566628373,25,8037.000790733601
FILUSDT,2025-11,171.81982510477698,6.499999999999995,TAKE_PROFIT,2.0124024839401247,2.1432086453962325,2676.3212633142894,6,8208.820615838376
